municipio,id_estado,id_municipio
ALVARO OBREGON,9,1
AZCAPOTZALCO,9,2
BENITO JUAREZ,9,3
COYOACAN,9,4
CUAJIMALPA DE MORELOS,9,5
CUAUHTEMOC,9,6
GUSTAVO A. MADERO,9,7
IZTACALCO,9,8
IZTAPALAPA,9,9
LA MAGDALENA CONTRERAS,9,10
MIGUEL HIDALGO,9,11
MILPA ALTA,9,12
TLAHUAC,9,13
TLALPAN,9,14
VENUSTIANO CARRANZA,9,15
XOCHIMILCO,9,16
AGUASCALIENTES,1,17
SAN FRANCISCO DE LOS ROMO,1,18
EL LLANO,1,19
RINCON DE ROMOS,1,20
COSIO,1,21
SAN JOSE DE GRACIA,1,22
TEPEZALA,1,23
PABELLON DE ARTEAGA,1,24
ASIENTOS,1,25
CALVILLO,1,26
JESUS MARIA,1,27
MEXICALI,2,28
TECATE,2,29
SAN FELIPE,2,30
TIJUANA,2,31
PLAYAS DE ROSARITO,2,32
ENSENADA,2,33
SAN QUINTIN,2,34
LA PAZ,3,35
LOS CABOS,3,36
COMONDU,3,37
LORETO,3,38
MULEGE,3,39
CAMPECHE,4,40
CARMEN,4,41
PALIZADA,4,42
CANDELARIA,4,43
ESCARCEGA,4,44
CHAMPOTON,4,45
SEYBAPLAYA,4,46
HOPELCHEN,4,47
CALAKMUL,4,48
TENABO,4,49
HECELCHAKAN,4,50
CALKINI,4,51
DZITBALCHE,4,52
SALTILLO,5,53
ARTEAGA,5,54
JUAREZ,5,55
PROGRESO,5,56
ESCOBEDO,5,57
SAN BUENAVENTURA,5,58
ABASOLO,5,59
CANDELA,5,60
FRONTERA,5,61
MONCLOVA,5,62
CASTANOS,5,63
RAMOS ARIZPE,5,64
GENERAL CEPEDA,5,65
PIEDRAS NEGRAS,5,66
NAVA,5,67
ACUNA,5,68
MUZQUIZ,5,69
JIMENEZ,5,70
ZARAGOZA,5,71
MORELOS,5,72
ALLENDE,5,73
VILLA UNION,5,74
GUERRERO,5,75
HIDALGO,5,76
SABINAS,5,77
SAN JUAN DE SABINAS,5,78
TORREON,5,79
MATAMOROS,5,80
VIESCA,5,81
OCAMPO,5,82
NADADORES,5,83
SIERRA MOJADA,5,84
CUATRO CIENEGAS,5,85
LAMADRID,5,86
SACRAMENTO,5,87
SAN PEDRO,5,88
FRANCISCO I. MADERO,5,89
PARRAS,5,90
COLIMA,6,91
TECOMAN,6,92
MANZANILLO,6,93
ARMERIA,6,94
COQUIMATLAN,6,95
COMALA,6,96
IXTLAHUACAN,6,97
MINATITLAN,6,98
VILLA DE ALVAREZ,6,99
TUXTLA GUTIERREZ,7,100
SAN FERNANDO,7,101
BERRIOZABAL,7,102
OCOZOCOAUTLA DE ESPINOSA,7,103
SUCHIAPA,7,104
CHIAPA DE CORZO,7,105
OSUMACINTA,7,106
SAN CRISTOBAL DE LAS CASAS,7,107
CHAMULA,7,108
IXTAPA,7,109
ZINACANTAN,7,110
ACALA,7,111
EMILIANO ZAPATA,7,112
CHIAPILLA,7,113
SAN LUCAS,7,114
TEOPISCA,7,115
AMATENANGO DEL VALLE,7,116
CHANAL,7,117
OXCHUC,7,118
HUIXTAN,7,119
TENEJAPA,7,120
MITONTIC,7,121
REFORMA,7,122
PICHUCALCO,7,123
SUNUAPA,7,124
OSTUACAN,7,125
FRANCISCO LEON,7,126
IXTACOMITAN,7,127
SOLOSUCHIAPA,7,128
IXTAPANGAJOYA,7,129
MEZCALAPA,7,130
TECPATAN,7,131
COPAINALA,7,132
CHICOASEN,7,133
COAPILLA,7,134
PANTEPEC,7,135
TAPALAPA,7,136
OCOTEPEC,7,137
CHAPULTENANGO,7,138
AMATAN,7,139
HUITIUPAN,7,140
IXHUATAN,7,141
TAPILULA,7,142
RAYON,7,143
PUEBLO NUEVO SOLISTAHUACAN,7,144
RINCON CHAMULA SAN PEDRO,7,145
JITOTOL,7,146
BOCHIL,7,147
SOYALO,7,148
SAN JUAN CANCUC,7,149
SABANILLA,7,150
SIMOJOVEL,7,151
SAN ANDRES DURAZNAL,7,152
EL BOSQUE,7,153
CHALCHIHUITAN,7,154
LARRAINZAR,7,155
SANTIAGO EL PINAR,7,156
CHENALHO,7,157
ALDAMA,7,158
PANTELHO,7,159
SITALA,7,160
SALTO DE AGUA,7,161
TILA,7,162
TUMBALA,7,163
YAJALON,7,164
OCOSINGO,7,165
CHILON,7,166
BENEMERITO DE LAS AMERICAS,7,167
MARQUES DE COMILLAS,7,168
PALENQUE,7,169
LA LIBERTAD,7,170
CATAZAJA,7,171
COMITAN DE DOMINGUEZ,7,172
TZIMOL,7,173
CHICOMUSELO,7,174
BELLA VISTA,7,175
FRONTERA COMALAPA,7,176
LA TRINITARIA,7,177
LA INDEPENDENCIA,7,178
MARAVILLA TENEJAPA,7,179
LAS MARGARITAS,7,180
ALTAMIRANO,7,181
TOTOLAPA,7,182
NICOLAS RUIZ,7,183
LAS ROSAS,7,184
LA CONCORDIA,7,185
ANGEL ALBINO CORZO,7,186
MONTECRISTO DE GUERRERO,7,187
SOCOLTENANGO,7,188
CINTALAPA DE FIGUEROA,7,189
JIQUIPILAS,7,190
ARRIAGA,7,191
VILLAFLORES,7,192
TONALA,7,193
VILLA CORZO,7,194
EL PARRAL,7,195
PIJIJIAPAN,7,196
MAPASTEPEC,7,197
ACAPETAHUA,7,198
ACACOYAGUA,7,199
ESCUINTLA,7,200
VILLA COMALTITLAN,7,201
HUIXTLA,7,202
MAZATAN,7,203
HUEHUETAN,7,204
TUZANTAN,7,205
TAPACHULA,7,206
SUCHIATE,7,207
FRONTERA HIDALGO,7,208
METAPA,7,209
TUXTLA CHICO,7,210
UNION JUAREZ,7,211
CACAHOATAN,7,212
MOTOZINTLA,7,213
MAZAPA DE MADERO,7,214
AMATENANGO DE LA FRONTERA,7,215
BEJUCAL DE OCAMPO,7,216
LA GRANDEZA,7,217
EL PORVENIR,7,218
SILTEPEC,7,219
HONDURAS DE LA SIERRA,7,220
CAPITAN LUIS ANGEL VIDAL,7,221
CHIHUAHUA,8,222
RIVA PALACIO,8,223
AQUILES SERDAN,8,224
BACHINIVA,8,225
NUEVO CASAS GRANDES,8,226
ASCENSION,8,227
JANOS,8,228
CASAS GRANDES,8,229
GALEANA,8,230
BUENAVENTURA,8,231
GOMEZ FARIAS,8,232
IGNACIO ZARAGOZA,8,233
MADERA,8,234
NAMIQUIPA,8,235
TEMOSACHIC,8,236
MATACHI,8,237
GUADALUPE,8,238
PRAXEDIS G. GUERRERO,8,239
AHUMADA,8,240
COYAME DEL SOTOL,8,241
OJINAGA,8,242
JULIMES,8,243
MANUEL BENAVIDES,8,244
DELICIAS,8,245
ROSALES,8,246
MEOQUI,8,247
DR. BELISARIO DOMINGUEZ,8,248
SATEVO,8,249
SAN FRANCISCO DE BORJA,8,250
NONOAVA,8,251
GUACHOCHI,8,252
BOCOYNA,8,253
CUSIHUIRIACHI,8,254
GRAN MORELOS,8,255
SANTA ISABEL,8,256
CARICHI,8,257
URUACHI,8,258
MORIS,8,259
CHINIPAS,8,260
MAGUARICHI,8,261
GUAZAPARES,8,262
BATOPILAS DE MANUEL GOMEZ MORIN,8,263
URIQUE,8,264
GUADALUPE Y CALVO,8,265
SAN FRANCISCO DEL ORO,8,266
ROSARIO,8,267
HUEJOTITAN,8,268
EL TULE,8,269
BALLEZA,8,270
SANTA BARBARA,8,271
CAMARGO,8,272
SAUCILLO,8,273
VALLE DE ZARAGOZA,8,274
LA CRUZ,8,275
SAN FRANCISCO DE CONCHOS,8,276
HIDALGO DEL PARRAL,8,277
LOPEZ,8,278
CORONADO,8,279
DURANGO,10,280
CANATLAN,10,281
NUEVO IDEAL,10,282
CONETO DE COMONFORT,10,283
SAN JUAN DEL RIO,10,284
CANELAS,10,285
TOPIA,10,286
TAMAZULA,10,287
SANTIAGO PAPASQUIARO,10,288
OTAEZ,10,289
SAN DIMAS,10,290
GUADALUPE VICTORIA,10,291
PENON BLANCO,10,292
PANUCO DE CORONADO,10,293
POANAS,10,294
NOMBRE DE DIOS,10,295
VICENTE GUERRERO,10,296
SUCHIL,10,297
PUEBLO NUEVO,10,298
MEZQUITAL,10,299
GOMEZ PALACIO,10,300
LERDO,10,301
MAPIMI,10,302
TLAHUALILO,10,303
GUANACEVI,10,304
SAN BERNARDO,10,305
INDE,10,306
SAN PEDRO DEL GALLO,10,307
TEPEHUANES,10,308
EL ORO,10,309
NAZAS,10,310
SAN LUIS DEL CORDERO,10,311
RODEO,10,312
CUENCAME,10,313
SANTA CLARA,10,314
SAN JUAN DE GUADALUPE,10,315
GENERAL SIMON BOLIVAR,10,316
GUANAJUATO,11,317
SILAO DE LA VICTORIA,11,318
ROMITA,11,319
SAN FRANCISCO DEL RINCON,11,320
PURISIMA DEL RINCON,11,321
MANUEL DOBLADO,11,322
IRAPUATO,11,323
SALAMANCA,11,324
PENJAMO,11,325
CUERAMARO,11,326
HUANIMARO,11,327
LEON,11,328
SAN MIGUEL DE ALLENDE,11,329
DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,11,330
SAN DIEGO DE LA UNION,11,331
SAN LUIS DE LA PAZ,11,332
VICTORIA,11,333
XICHU,11,334
ATARJEA,11,335
SANTA CATARINA,11,336
DOCTOR MORA,11,337
TIERRA BLANCA,11,338
SAN JOSE ITURBIDE,11,339
CELAYA,11,340
APASEO EL GRANDE,11,341
COMONFORT,11,342
SANTA CRUZ DE JUVENTINO ROSAS,11,343
VILLAGRAN,11,344
CORTAZAR,11,345
VALLE DE SANTIAGO,11,346
JARAL DEL PROGRESO,11,347
APASEO EL ALTO,11,348
JERECUARO,11,349
CORONEO,11,350
ACAMBARO,11,351
TARIMORO,11,352
TARANDACUAO,11,353
MOROLEON,11,354
SALVATIERRA,11,355
YURIRIA,11,356
SANTIAGO MARAVATIO,11,357
URIANGATO,11,358
CHILPANCINGO DE LOS BRAVO,12,359
GENERAL HELIODORO CASTILLO,12,360
LEONARDO BRAVO,12,361
TIXTLA DE GUERRERO,12,362
AYUTLA DE LOS LIBRES,12,363
NUU SAVI,12,364
MOCHITLAN,12,365
QUECHULTENANGO,12,366
TECOANAPA,12,367
ACAPULCO DE JUAREZ,12,368
JUAN R. ESCUDERO,12,369
SAN MARCOS,12,370
LAS VIGAS,12,371
IGUALA DE LA INDEPENDENCIA,12,372
HUITZUCO DE LOS FIGUEROA,12,373
TEPECOACUILCO DE TRUJANO,12,374
EDUARDO NERI,12,375
TAXCO DE ALARCON,12,376
BUENAVISTA DE CUELLAR,12,377
TETIPAC,12,378
PILCAYA,12,379
TELOLOAPAN,12,380
IXCATEOPAN DE CUAUHTEMOC,12,381
PEDRO ASCENCIO ALQUISIRAS,12,382
GENERAL CANUTO A. NERI,12,383
ARCELIA,12,384
APAXTLA,12,385
CUETZALA DEL PROGRESO,12,386
COCULA,12,387
TLAPEHUALA,12,388
CUTZAMALA DE PINZON,12,389
PUNGARABATO,12,390
TLALCHAPA,12,391
COYUCA DE CATALAN,12,392
AJUCHITLAN DEL PROGRESO,12,393
ZIRANDARO,12,394
SAN MIGUEL TOTOLAPAN,12,395
LA UNION DE ISIDORO MONTES DE OCA,12,396
PETATLAN,12,397
COAHUAYUTLA DE JOSE MARIA IZAZAGA,12,398
ZIHUATANEJO DE AZUETA,12,399
TECPAN DE GALEANA,12,400
ATOYAC DE ALVAREZ,12,401
COYUCA DE BENITEZ,12,402
OLINALA,12,403
ATENANGO DEL RIO,12,404
COPALILLO,12,405
CUALAC,12,406
CHILAPA DE ALVAREZ,12,407
JOSE JOAQUIN DE HERRERA,12,408
AHUACUOTZINGO,12,409
ZITLALA,12,410
MARTIR DE CUILAPAN,12,411
HUAMUXTITLAN,12,412
XOCHIHUEHUETLAN,12,413
ALPOYECA,12,414
TLAPA DE COMONFORT,12,415
TLALIXTAQUILLA DE MALDONADO,12,416
XALPATLAHUAC,12,417
ZAPOTITLAN TABLAS,12,418
ACATEPEC,12,419
ATLIXTAC,12,420
COPANATOYAC,12,421
MALINALTEPEC,12,422
SANTA CRUZ DEL RINCON,12,423
ILIATENCO,12,424
TLACOAPA,12,425
ATLAMAJALCINGO DEL MONTE,12,426
SAN LUIS ACATLAN,12,427
METLATONOC,12,428
COCHOAPA EL GRANDE,12,429
ALCOZAUCA DE GUERRERO,12,430
OMETEPEC,12,431
TLACOACHISTLAHUACA,12,432
XOCHISTLAHUACA,12,433
FLORENCIO VILLARREAL,12,434
CUAUTEPEC,12,435
COPALA,12,436
AZOYU,12,437
JUCHITAN,12,438
MARQUELIA,12,439
CUAJINICUILAPA,12,440
SAN NICOLAS,12,441
IGUALAPA,12,442
PACHUCA DE SOTO,13,443
MINERAL DEL CHICO,13,444
MINERAL DEL MONTE,13,445
AJACUBA,13,446
SAN AGUSTIN TLAXIACA,13,447
MINERAL DE LA REFORMA,13,448
ZAPOTLAN DE JUAREZ,13,449
JACALA DE LEDEZMA,13,450
PISAFLORES,13,451
PACULA,13,452
LA MISION,13,453
CHAPULHUACAN,13,454
IXMIQUILPAN,13,455
ZIMAPAN,13,456
NICOLAS FLORES,13,457
CARDONAL,13,458
TASQUILLO,13,459
ALFAJAYUCAN,13,460
HUICHAPAN,13,461
TECOZAUTLA,13,462
NOPALA DE VILLAGRAN,13,463
ACTOPAN,13,464
SANTIAGO DE ANAYA,13,465
SAN SALVADOR,13,466
EL ARENAL,13,467
MIXQUIAHUALA DE JUAREZ,13,468
PROGRESO DE OBREGON,13,469
CHILCUAUTLA,13,470
TEZONTEPEC DE ALDAMA,13,471
TLAHUELILPAN,13,472
TULA DE ALLENDE,13,473
TEPEJI DEL RIO DE OCAMPO,13,474
CHAPANTONGO,13,475
TEPETITLAN,13,476
TETEPANGO,13,477
TLAXCOAPAN,13,478
ATITALAQUIA,13,479
ATOTONILCO DE TULA,13,480
HUEJUTLA DE REYES,13,481
SAN FELIPE ORIZATLAN,13,482
JALTOCAN,13,483
HUAUTLA,13,484
ATLAPEXCO,13,485
HUAZALINGO,13,486
YAHUALICA,13,487
XOCHIATIPAN,13,488
MOLANGO DE ESCAMILLA,13,489
TEPEHUACAN DE GUERRERO,13,490
LOLOTLA,13,491
TLANCHINOL,13,492
TLAHUILTEPA,13,493
JUAREZ HIDALGO,13,494
ZACUALTIPAN DE ANGELES,13,495
CALNALI,13,496
XOCHICOATLAN,13,497
TIANGUISTENGO,13,498
ATOTONILCO EL GRANDE,13,499
ELOXOCHITLAN,13,500
METZTITLAN,13,501
SAN AGUSTIN METZQUITITLAN,13,502
METEPEC,13,503
HUEHUETLA,13,504
SAN BARTOLO TUTOTEPEC,13,505
AGUA BLANCA DE ITURBIDE,13,506
TENANGO DE DORIA,13,507
HUASCA DE OCAMPO,13,508
ACATLAN,13,509
OMITLAN DE JUAREZ,13,510
EPAZOYUCAN,13,511
TULANCINGO DE BRAVO,13,512
ACAXOCHITLAN,13,513
CUAUTEPEC DE HINOJOSA,13,514
SANTIAGO TULANTEPEC DE LUGO GUERRERO,13,515
SINGUILUCAN,13,516
TIZAYUCA,13,517
ZEMPOALA,13,518
TOLCAYUCA,13,519
VILLA DE TEZONTEPEC,13,520
APAN,13,521
TLANALAPA,13,522
ALMOLOYA,13,523
TEPEAPULCO,13,524
GUADALAJARA,14,525
ZAPOPAN,14,526
SAN CRISTOBAL DE LA BARRANCA,14,527
IXTLAHUACAN DEL RIO,14,528
TALA,14,529
AMATITAN,14,530
ZAPOTLANEJO,14,531
ACATIC,14,532
CUQUIO,14,533
SAN PEDRO TLAQUEPAQUE,14,534
TLAJOMULCO DE ZUNIGA,14,535
EL SALTO,14,536
ACATLAN DE JUAREZ,14,537
VILLA CORONA,14,538
ZACOALCO DE TORRES,14,539
ATEMAJAC DE BRIZUELA,14,540
JOCOTEPEC,14,541
IXTLAHUACAN DE LOS MEMBRILLOS,14,542
JUANACATLAN,14,543
CHAPALA,14,544
PONCITLAN,14,545
ZAPOTLAN DEL REY,14,546
HUEJUQUILLA EL ALTO,14,547
MEZQUITIC,14,548
VILLA GUERRERO,14,549
BOLANOS,14,550
TOTATICHE,14,551
COLOTLAN,14,552
SANTA MARIA DE LOS ANGELES,14,553
HUEJUCAR,14,554
CHIMALTITAN,14,555
SAN MARTIN DE BOLANOS,14,556
TEQUILA,14,557
HOSTOTIPAQUILLO,14,558
MAGDALENA,14,559
ETZATLAN,14,560
SAN JUANITO DE ESCOBEDO,14,561
AMECA,14,562
AHUALULCO DE MERCADO,14,563
TEUCHITLAN,14,564
SAN MARTIN HIDALGO,14,565
GUACHINANGO,14,566
MIXTLAN,14,567
MASCOTA,14,568
SAN SEBASTIAN DEL OESTE,14,569
SAN JUAN DE LOS LAGOS,14,570
JALOSTOTITLAN,14,571
SAN MIGUEL EL ALTO,14,572
SAN JULIAN,14,573
ARANDAS,14,574
SAN IGNACIO CERRO GORDO,14,575
TEOCALTICHE,14,576
VILLA HIDALGO,14,577
ENCARNACION DE DIAZ,14,578
YAHUALICA DE GONZALEZ GALLO,14,579
MEXTICACAN,14,580
CANADAS DE OBREGON,14,581
VALLE DE GUADALUPE,14,582
LAGOS DE MORENO,14,583
OJUELOS DE JALISCO,14,584
UNION DE SAN ANTONIO,14,585
SAN DIEGO DE ALEJANDRIA,14,586
TEPATITLAN DE MORELOS,14,587
TOTOTLAN,14,588
ATOTONILCO EL ALTO,14,589
OCOTLAN,14,590
JAMAY,14,591
LA BARCA,14,592
AYOTLAN,14,593
DEGOLLADO,14,594
UNION DE TULA,14,595
AYUTLA,14,596
ATENGUILLO,14,597
CUAUTLA,14,598
ATENGO,14,599
TALPA DE ALLENDE,14,600
PUERTO VALLARTA,14,601
CABO CORRIENTES,14,602
TOMATLAN,14,603
TECOLOTLAN,14,604
TENAMAXTLAN,14,605
JUCHITLAN,14,606
CHIQUILISTLAN,14,607
EJUTLA,14,608
EL LIMON,14,609
EL GRULLO,14,610
TONAYA,14,611
TUXCACUESCO,14,612
VILLA PURIFICACION,14,613
LA HUERTA,14,614
AUTLAN DE NAVARRO,14,615
CASIMIRO CASTILLO,14,616
CUAUTITLAN DE GARCIA BARRAGAN,14,617
CIHUATLAN,14,618
ZAPOTLAN EL GRANDE,14,619
CONCEPCION DE BUENOS AIRES,14,620
ATOYAC,14,621
TECHALUTA DE MONTENEGRO,14,622
TEOCUITATLAN DE CORONA,14,623
SAYULA,14,624
TAPALPA,14,625
AMACUECA,14,626
TIZAPAN EL ALTO,14,627
TUXCUECA,14,628
LA MANZANILLA DE LA PAZ,14,629
MAZAMITLA,14,630
VALLE DE JUAREZ,14,631
QUITUPAN,14,632
ZAPOTILTIC,14,633
TAMAZULA DE GORDIANO,14,634
SAN GABRIEL,14,635
TOLIMAN,14,636
ZAPOTITLAN DE VADILLO,14,637
TUXPAN,14,638
TONILA,14,639
PIHUAMO,14,640
TECALITLAN,14,641
JILOTLAN DE LOS DOLORES,14,642
SANTA MARIA DEL ORO,14,643
TOLUCA,15,644
ACAMBAY DE RUIZ CASTANEDA,15,645
ACULCO,15,646
TEMASCALCINGO,15,647
ATLACOMULCO,15,648
TIMILPAN,15,649
SAN FELIPE DEL PROGRESO,15,650
SAN JOSE DEL RINCON,15,651
JOCOTITLAN,15,652
IXTLAHUACA,15,653
JIQUIPILCO,15,654
TEMOAYA,15,655
ALMOLOYA DE JUAREZ,15,656
VILLA VICTORIA,15,657
VILLA DE ALLENDE,15,658
DONATO GUERRA,15,659
IXTAPAN DEL ORO,15,660
SANTO TOMAS,15,661
OTZOLOAPAN,15,662
ZACAZONAPAN,15,663
VALLE DE BRAVO,15,664
AMANALCO,15,665
TEMASCALTEPEC,15,666
ZINACANTEPEC,15,667
TEJUPILCO,15,668
LUVIANOS,15,669
SAN SIMON DE GUERRERO,15,670
AMATEPEC,15,671
TLATLAYA,15,672
SULTEPEC,15,673
TEXCALTITLAN,15,674
COATEPEC HARINAS,15,675
ZACUALPAN,15,676
ALMOLOYA DE ALQUISIRAS,15,677
IXTAPAN DE LA SAL,15,678
TONATICO,15,679
ZUMPAHUACAN,15,680
LERMA,15,681
XONACATLAN,15,682
OTZOLOTEPEC,15,683
SAN MATEO ATENCO,15,684
MEXICALTZINGO,15,685
CALIMAYA,15,686
CHAPULTEPEC,15,687
SAN ANTONIO LA ISLA,15,688
TENANGO DEL VALLE,15,689
JOQUICINGO,15,690
TENANCINGO,15,691
MALINALCO,15,692
OCUILAN,15,693
ATIZAPAN,15,694
ALMOLOYA DEL RIO,15,695
TEXCALYACAC,15,696
TIANGUISTENCO,15,697
XALATLACO,15,698
CAPULHUAC,15,699
OCOYOACAC,15,700
HUIXQUILUCAN,15,701
ATIZAPAN DE ZARAGOZA,15,702
NAUCALPAN DE JUAREZ,15,703
TLALNEPANTLA DE BAZ,15,704
POLOTITLAN,15,705
JILOTEPEC,15,706
SOYANIQUILPAN DE JUAREZ,15,707
VILLA DEL CARBON,15,708
CHAPA DE MOTA,15,709
NICOLAS ROMERO,15,710
ISIDRO FABELA,15,711
JILOTZINGO,15,712
TEPOTZOTLAN,15,713
COYOTEPEC,15,714
HUEHUETOCA,15,715
CUAUTITLAN IZCALLI,15,716
TEOLOYUCAN,15,717
CUAUTITLAN,15,718
MELCHOR OCAMPO,15,719
TULTITLAN,15,720
TULTEPEC,15,721
ECATEPEC DE MORELOS,15,722
ZUMPANGO,15,723
TEQUIXQUIAC,15,724
APAXCO,15,725
HUEYPOXTLA,15,726
COACALCO DE BERRIOZABAL,15,727
TECAMAC,15,728
JALTENCO,15,729
TONANITLA,15,730
NEXTLALPAN,15,731
TEOTIHUACAN,15,732
SAN MARTIN DE LAS PIRAMIDES,15,733
ACOLMAN,15,734
OTUMBA,15,735
AXAPUSCO,15,736
NOPALTEPEC,15,737
TEMASCALAPA,15,738
TEZOYUCA,15,739
CHIAUTLA,15,740
PAPALOTLA,15,741
TEPETLAOXTOC,15,742
TEXCOCO,15,743
CHICONCUAC,15,744
ATENCO,15,745
CHIMALHUACAN,15,746
CHICOLOAPAN,15,747
IXTAPALUCA,15,748
CHALCO,15,749
VALLE DE CHALCO SOLIDARIDAD,15,750
TEMAMATLA,15,751
COCOTITLAN,15,752
TLALMANALCO,15,753
AYAPANGO,15,754
TENANGO DEL AIRE,15,755
OZUMBA,15,756
JUCHITEPEC,15,757
TEPETLIXPA,15,758
AMECAMECA,15,759
ATLAUTLA,15,760
ECATZINGO,15,761
NEZAHUALCOYOTL,15,762
MORELIA,16,763
HUANIQUEO,16,764
COENEO,16,765
QUIROGA,16,766
TZINTZUNTZAN,16,767
LAGUNILLAS,16,768
ACUITZIO,16,769
MADERO,16,770
PURUANDIRO,16,771
JOSE SIXTO VERDUZCO,16,772
ANGAMACUTIRO,16,773
PANINDICUARO,16,774
ZACAPU,16,775
TLAZAZALCA,16,776
PUREPERO,16,777
HUANDACAREO,16,778
CUITZEO,16,779
CHUCANDIRO,16,780
COPANDARO,16,781
TARIMBARO,16,782
SANTA ANA MAYA,16,783
ZINAPECUARO,16,784
INDAPARAPEO,16,785
QUERENDARO,16,786
SAHUAYO,16,787
BRISENAS,16,788
COJUMATLAN DE REGULES,16,789
PAJACUARAN,16,790
VISTA HERMOSA,16,791
TANHUATO,16,792
YURECUARO,16,793
IXTLAN,16,794
LA PIEDAD,16,795
NUMARAN,16,796
CHURINTZIO,16,797
ZINAPARO,16,798
PENJAMILLO,16,799
MARCOS CASTELLANOS,16,800
JIQUILPAN,16,801
VILLAMAR,16,802
CHAVINDA,16,803
ZAMORA,16,804
ECUANDUREO,16,805
TANGANCICUARO,16,806
CHILCHOTA,16,807
JACONA,16,808
TANGAMANDAPIO,16,809
COTIJA,16,810
TOCUMBO,16,811
TINGUINDIN,16,812
URUAPAN,16,813
CHARAPAN,16,814
PARACHO,16,815
CHERAN,16,816
NAHUATZEN,16,817
TINGAMBATO,16,818
LOS REYES,16,819
PERIBAN,16,820
TANCITARO,16,821
NUEVO PARANGARICUTIRO,16,822
BUENAVISTA,16,823
TEPALCATEPEC,16,824
AGUILILLA,16,825
APATZINGAN,16,826
PARACUARO,16,827
COAHUAYANA,16,828
CHINICUILA,16,829
COALCOMAN DE VAZQUEZ PALLARES,16,830
AQUILA,16,831
TUMBISCATIO,16,832
LAZARO CARDENAS,16,833
EPITACIO HUERTA,16,834
CONTEPEC,16,835
TLALPUJAHUA,16,836
MARAVATIO,16,837
IRIMBO,16,838
SENGUIO,16,839
CHARO,16,840
TZITZIO,16,841
TIQUICHEO DE NICOLAS ROMERO,16,842
APORO,16,843
ANGANGUEO,16,844
JUNGAPEO,16,845
ZITACUARO,16,846
TUZANTLA,16,847
SUSUPUATO,16,848
PATZCUARO,16,849
ERONGARICUARO,16,850
HUIRAMBA,16,851
TACAMBARO,16,852
TURICATO,16,853
ZIRACUARETIRO,16,854
TARETAN,16,855
GABRIEL ZAMORA,16,856
NUEVO URECHO,16,857
MUGICA,16,858
SALVADOR ESCALANTE,16,859
ARIO,16,860
LA HUACANA,16,861
CHURUMUCO,16,862
NOCUPETARO,16,863
CARACUARO,16,864
HUETAMO,16,865
CUERNAVACA,17,866
HUITZILAC,17,867
TEPOZTLAN,17,868
TLALNEPANTLA,17,869
TLAYACAPAN,17,870
JIUTEPEC,17,871
TEMIXCO,17,872
MIACATLAN,17,873
COATETELCO,17,874
COATLAN DEL RIO,17,875
TETECALA,17,876
MAZATEPEC,17,877
AMACUZAC,17,878
PUENTE DE IXTLA,17,879
XOXOCOTLA,17,880
AYALA,17,881
YAUTEPEC,17,882
TLALTIZAPAN DE ZAPATA,17,883
ZACATEPEC,17,884
XOCHITEPEC,17,885
TETELA DEL VOLCAN,17,886
HUEYAPAN,17,887
YECAPIXTLA,17,888
TOTOLAPAN,17,889
ATLATLAHUCAN,17,890
OCUITUCO,17,891
TEMOAC,17,892
ZACUALPAN DE AMILPAS,17,893
JOJUTLA,17,894
TEPALCINGO,17,895
JONACATEPEC DE LEANDRO VALLE,17,896
AXOCHIAPAN,17,897
JANTETELCO,17,898
TLAQUILTENANGO,17,899
TEPIC,18,900
SANTIAGO IXCUINTLA,18,901
ACAPONETA,18,902
TECUALA,18,903
HUAJICORI,18,904
DEL NAYAR,18,905
LA YESCA,18,906
RUIZ,18,907
ROSAMORADA,18,908
COMPOSTELA,18,909
BAHIA DE BANDERAS,18,910
SAN BLAS,18,911
XALISCO,18,912
SAN PEDRO LAGUNILLAS,18,913
JALA,18,914
AHUACATLAN,18,915
IXTLAN DEL RIO,18,916
AMATLAN DE CANAS,18,917
MONTERREY,19,918
ANAHUAC,19,919
LAMPAZOS DE NARANJO,19,920
MINA,19,921
BUSTAMANTE,19,922
SABINAS HIDALGO,19,923
VILLALDAMA,19,924
VALLECILLO,19,925
PARAS,19,926
SALINAS VICTORIA,19,927
CIENEGA DE FLORES,19,928
HIGUERAS,19,929
GENERAL ZUAZUA,19,930
AGUALEGUAS,19,931
GENERAL TREVINO,19,932
CERRALVO,19,933
GARCIA,19,934
GENERAL ESCOBEDO,19,935
SAN PEDRO GARZA GARCIA,19,936
SAN NICOLAS DE LOS GARZA,19,937
EL CARMEN,19,938
APODACA,19,939
PESQUERIA,19,940
MARIN,19,941
DOCTOR GONZALEZ,19,942
LOS RAMONES,19,943
LOS HERRERAS,19,944
LOS ALDAMAS,19,945
DOCTOR COSS,19,946
GENERAL BRAVO,19,947
CHINA,19,948
SANTIAGO,19,949
GENERAL TERAN,19,950
CADEREYTA JIMENEZ,19,951
MONTEMORELOS,19,952
RAYONES,19,953
LINARES,19,954
ITURBIDE,19,955
HUALAHUISES,19,956
DOCTOR ARROYO,19,957
ARAMBERRI,19,958
GENERAL ZARAGOZA,19,959
MIER Y NORIEGA,19,960
OAXACA DE JUAREZ,20,961
VILLA DE ETLA,20,962
SAN JUAN BAUTISTA ATATLAHUCA,20,963
