cp,id_estado,id_municipio
61173,16,76
61174,16,76
61177,16,76
61180,16,76
61182,16,76
61183,16,76
61190,16,76
61192,16,76
61194,16,76
61195,16,76
61196,16,76
61201,16,76
61203,16,76
61204,16,76
61205,16,76
61206,16,76
61207,16,76
61210,16,76
61211,16,76
61213,16,76
61214,16,76
61215,16,76
61216,16,76
61217,16,76
61220,16,76
61222,16,76
61223,16,76
61224,16,76
61225,16,76
61226,16,76
61227,16,76
61228,16,76
61230,16,76
61231,16,76
61233,16,76
61235,16,76
61236,16,76
61237,16,76
61240,16,76
61241,16,76
61242,16,76
61243,16,76
61244,16,76
61245,16,76
61246,16,76
61247,16,76
61248,16,76
61250,16,837
61252,16,837
61253,16,837
61254,16,837
61255,16,837
61256,16,837
61258,16,837
61259,16,837
61260,16,837
61261,16,837
61262,16,837
61263,16,837
61264,16,837
61266,16,837
61267,16,837
61270,16,837
61273,16,837
61274,16,837
61275,16,837
61276,16,837
61277,16,837
61279,16,837
61280,16,838
61282,16,838
61283,16,838
61284,16,838
61285,16,838
61286,16,838
61287,16,838
61288,16,838
61290,16,839
61292,16,839
61293,16,839
61294,16,839
61295,16,839
61296,16,839
61297,16,839
61300,16,840
61303,16,840
61304,16,840
61305,16,840
61306,16,840
61310,16,840
61311,16,840
61312,16,840
61313,16,840
61314,16,840
61320,16,840
61321,16,840
61322,16,840
61323,16,840
61324,16,840
61325,16,840
61326,16,840
61327,16,840
61328,16,840
61330,16,841
61333,16,841
61334,16,841
61335,16,841
61336,16,841
61337,16,841
61340,16,841
61341,16,841
61343,16,841
61344,16,841
61345,16,841
61346,16,841
61347,16,841
61350,16,841
61353,16,841
61354,16,841
61355,16,841
61356,16,841
61357,16,841
61358,16,841
61360,16,841
61363,16,841
61364,16,841
61365,16,841
61366,16,841
61367,16,841
61368,16,841
61370,16,842
61373,16,842
61374,16,842
61375,16,842
61376,16,842
61377,16,842
61378,16,842
61380,16,842
61383,16,842
61384,16,842
61385,16,842
61386,16,842
61387,16,842
61390,16,842
61393,16,842
61394,16,842
61395,16,842
61396,16,842
61397,16,842
61398,16,842
61399,16,842
61400,16,843
61402,16,843
61403,16,843
61404,16,843
61405,16,843
61410,16,844
61413,16,844
61414,16,844
61415,16,844
61416,16,844
61417,16,844
61420,16,638
61423,16,638
61424,16,638
61425,16,638
61426,16,638
61427,16,638
61428,16,638
61430,16,638
61434,16,638
61435,16,638
61436,16,638
61437,16,638
61438,16,638
61440,16,638
61443,16,638
61444,16,638
61445,16,638
61446,16,638
61447,16,638
61450,16,82
61453,16,82
61454,16,82
61455,16,82
61458,16,82
61460,16,82
61464,16,82
61465,16,82
61467,16,82
61468,16,82
61470,16,845
61472,16,845
61473,16,845
61474,16,845
61475,16,845
61477,16,845
61480,16,845
61483,16,845
61484,16,845
61485,16,845
61486,16,845
61487,16,845
61490,16,845
61493,16,845
61498,16,845
61500,16,846
61502,16,846
61503,16,846
61505,16,846
61506,16,846
61507,16,846
61508,16,846
61509,16,846
61510,16,846
61511,16,846
61512,16,846
61514,16,846
61515,16,846
61516,16,846
61517,16,846
61518,16,846
61519,16,846
61520,16,846
61524,16,846
61525,16,846
61526,16,846
61527,16,846
61528,16,846
61529,16,846
61530,16,846
61533,16,846
61534,16,846
61535,16,846
61536,16,846
61537,16,846
61539,16,846
61540,16,847
61543,16,847
61544,16,847
61545,16,847
61546,16,847
61547,16,847
61548,16,847
61549,16,847
61550,16,847
61553,16,847
61554,16,847
61555,16,847
61556,16,847
61557,16,847
61560,16,847
61563,16,847
61564,16,847
61565,16,847
61570,16,55
61573,16,55
61575,16,55
61577,16,55
61578,16,55
61580,16,55
61583,16,55
61585,16,55
61586,16,55
61587,16,55
61590,16,848
61592,16,848
61593,16,848
61594,16,848
61595,16,848
61596,16,848
61597,16,848
61600,16,849
61604,16,849
61605,16,849
61606,16,849
61607,16,849
61608,16,849
61609,16,849
61610,16,849
61611,16,849
61612,16,849
61613,16,849
61614,16,849
61615,16,849
61616,16,849
61617,16,849
61618,16,849
61620,16,849
61623,16,849
61624,16,849
61625,16,849
61626,16,849
61627,16,849
61630,16,850
61632,16,850
61633,16,850
61634,16,850
61636,16,850
61637,16,850
61640,16,851
61643,16,851
61644,16,851
61645,16,851
61646,16,851
61647,16,851
61648,16,851
61650,16,852
61652,16,852
61653,16,852
61654,16,852
61655,16,852
61656,16,852
61657,16,852
61658,16,852
61659,16,852
61663,16,852
61664,16,852
61665,16,852
61666,16,852
61667,16,852
61668,16,852
61670,16,852
61673,16,852
61674,16,852
61675,16,852
61676,16,852
61677,16,852
61678,16,852
61680,16,853
61682,16,853
61683,16,853
61684,16,853
61685,16,853
61686,16,853
61687,16,853
61688,16,853
61690,16,853
61693,16,853
61694,16,853
61695,16,853
61696,16,853
61697,16,853
61698,16,853
61700,16,854
61702,16,854
61703,16,854
61705,16,854
61706,16,854
61707,16,854
61708,16,854
61710,16,855
61712,16,855
61713,16,855
61714,16,855
61716,16,855
61717,16,855
61718,16,855
61730,16,856
61732,16,856
61734,16,856
61735,16,856
61740,16,856
61745,16,856
61746,16,856
61747,16,856
61750,16,857
61752,16,857
61753,16,857
61754,16,857
61755,16,857
61756,16,857
61757,16,857
61759,16,857
61760,16,858
61763,16,858
61764,16,858
61765,16,858
61766,16,858
61769,16,858
61770,16,858
61773,16,858
61774,16,858
61775,16,858
61776,16,858
61780,16,858
61783,16,858
61784,16,858
61785,16,858
61786,16,858
61787,16,858
61790,16,858
61793,16,858
61794,16,858
61795,16,858
61796,16,858
61797,16,858
61800,16,859
61803,16,859
61804,16,859
61805,16,859
61806,16,859
61807,16,859
61810,16,859
61812,16,859
61813,16,859
61815,16,859
61816,16,859
61817,16,859
61820,16,859
61823,16,859
61824,16,859
61825,16,859
61827,16,859
61830,16,860
61833,16,860
61834,16,860
61835,16,860
61836,16,860
61837,16,860
61838,16,860
61839,16,860
61840,16,860
61844,16,860
61845,16,860
61846,16,860
61847,16,860
61848,16,860
61849,16,860
61850,16,861
61852,16,861
61854,16,861
61855,16,861
61856,16,861
61857,16,861
61858,16,861
61860,16,861
61863,16,861
61864,16,861
61865,16,861
61866,16,861
61868,16,861
61870,16,861
61873,16,861
61874,16,861
61875,16,861
61877,16,861
61878,16,861
61880,16,862
61883,16,862
61884,16,862
61885,16,862
61886,16,862
61887,16,862
61890,16,862
61892,16,862
61893,16,862
61894,16,862
61895,16,862
61896,16,862
61899,16,862
61900,16,863
61903,16,863
61904,16,863
61905,16,863
61907,16,863
61908,16,863
61909,16,863
61910,16,863
61911,16,863
61913,16,863
61914,16,863
61915,16,863
61916,16,863
61917,16,863
61918,16,863
61920,16,864
61923,16,864
61924,16,864
61925,16,864
61926,16,864
61927,16,864
61928,16,864
61929,16,864
61930,16,864
61933,16,864
61934,16,864
61935,16,864
61936,16,864
61937,16,864
61938,16,864
61940,16,865
61942,16,865
61943,16,865
61944,16,865
61945,16,865
61946,16,865
61947,16,865
61948,16,865
61950,16,865
61952,16,865
61954,16,865
61955,16,865
61956,16,865
61957,16,865
61958,16,865
61959,16,865
61960,16,865
61963,16,865
61964,16,865
61965,16,865
61966,16,865
61967,16,865
61969,16,865
61970,16,865
61971,16,865
61972,16,865
61973,16,865
61974,16,865
61975,16,865
61976,16,865
61978,16,865
61979,16,865
61980,16,114
61984,16,114
61985,16,114
61986,16,114
61987,16,114
61990,16,114
61991,16,114
61992,16,114
61993,16,114
61994,16,114
61995,16,114
61996,16,114
61997,16,114
61998,16,114
62000,17,866
62010,17,866
62017,17,866
62018,17,866
62019,17,866
62020,17,866
62028,17,866
62029,17,866
62030,17,866
62037,17,866
62038,17,866
62039,17,866
62040,17,866
62050,17,866
62057,17,866
62059,17,866
62060,17,866
62070,17,866
62076,17,866
62080,17,866
62083,17,866
62084,17,866
62100,17,866
62103,17,866
62115,17,866
62116,17,866
62117,17,866
62120,17,866
62130,17,866
62136,17,866
62137,17,866
62139,17,866
62140,17,866
62143,17,866
62144,17,866
62145,17,866
62150,17,866
62156,17,866
62157,17,866
62159,17,866
62160,17,866
62165,17,866
62166,17,866
62170,17,866
62173,17,866
62175,17,866
62179,17,866
62180,17,866
62190,17,866
62193,17,866
62200,17,866
62203,17,866
62210,17,866
62215,17,866
62218,17,866
62219,17,866
62220,17,866
62226,17,866
62227,17,866
62228,17,866
62229,17,866
62230,17,866
62233,17,866
62237,17,866
62239,17,866
62240,17,866
62243,17,866
62245,17,866
62247,17,866
62248,17,866
62249,17,866
62250,17,866
62253,17,866
62260,17,866
62269,17,866
62270,17,866
62280,17,866
62283,17,866
62284,17,866
62285,17,866
62290,17,866
62293,17,866
62294,17,866
62295,17,866
62296,17,866
62300,17,866
62303,17,866
62304,17,866
62305,17,866
62306,17,866
62309,17,866
62320,17,866
62323,17,866
62324,17,866
62325,17,866
62326,17,866
62328,17,866
62329,17,866
62330,17,866
62334,17,866
62335,17,866
62340,17,866
62343,17,866
62345,17,866
62350,17,866
62360,17,866
62363,17,866
62370,17,866
62373,17,866
62374,17,866
62375,17,866
62380,17,866
62382,17,866
62384,17,866
62385,17,866
62387,17,866
62388,17,866
62389,17,866
62390,17,866
62398,17,866
62399,17,866
62400,17,866
62409,17,866
62410,17,866
62420,17,866
62428,17,866
62430,17,866
62433,17,866
62440,17,866
62445,17,866
62446,17,866
62447,17,866
62448,17,866
62450,17,866
62460,17,866
62466,17,866
62469,17,866
62470,17,866
62473,17,866
62474,17,866
62475,17,866
62480,17,866
62490,17,866
62493,17,866
62494,17,866
62496,17,866
62497,17,866
62498,17,866
62499,17,866
62508,17,866
62510,17,867
62514,17,867
62515,17,867
62520,17,868
62523,17,868
62524,17,868
62525,17,868
62526,17,868
62527,17,868
62528,17,868
62529,17,868
62530,17,869
62534,17,869
62535,17,869
62536,17,869
62540,17,870
62543,17,870
62544,17,870
62545,17,870
62546,17,870
62547,17,870
62550,17,871
62553,17,871
62554,17,871
62555,17,871
62556,17,871
62560,17,871
62563,17,871
62564,17,871
62565,17,871
62566,17,871
62570,17,871
62573,17,871
62574,17,871
62575,17,871
62576,17,871
62577,17,871
62578,17,871
62580,17,872
62583,17,872
62584,17,872
62585,17,872
62586,17,872
62587,17,872
62588,17,872
62590,17,872
62593,17,872
62594,17,872
62595,17,872
62596,17,872
62599,17,872
62600,17,873
62605,17,873
62606,17,874
62607,17,873
62608,17,873
62610,17,875
62613,17,875
62614,17,875
62615,17,875
62616,17,875
62620,17,876
62624,17,876
62625,17,876
62626,17,876
62630,17,877
62633,17,877
62634,17,877
62635,17,877
62636,17,877
62640,17,878
62643,17,878
62644,17,878
62645,17,878
62646,17,878
62647,17,878
62653,17,878
62654,17,878
62655,17,878
62656,17,878
62660,17,879
62662,17,879
62663,17,879
62664,17,879
62665,17,879
62666,17,879
62668,17,879
62670,17,879
62676,17,879
62680,17,880
62684,17,880
62685,17,880
62686,17,880
62687,17,880
62690,17,879
62693,17,879
62694,17,879
62695,17,879
62696,17,879
62697,17,879
62700,17,881
62704,17,881
62710,17,881
62713,17,881
62714,17,881
62715,17,881
62717,17,881
62718,17,881
62720,17,881
62723,17,881
62724,17,881
62725,17,881
62730,17,882
62732,17,882
62733,17,882
62735,17,882
62736,17,882
62737,17,882
62738,17,882
62739,17,882
62740,17,598
62742,17,598
62743,17,598
62744,17,598
62746,17,598
62747,17,598
62748,17,598
62754,17,598
62755,17,598
62756,17,598
62757,17,598
62760,17,112
62763,17,112
62764,17,112
62765,17,112
62766,17,112
62767,17,112
62768,17,112
62770,17,883
62772,17,883
62773,17,883
62774,17,883
62775,17,883
62776,17,883
62777,17,883
62778,17,883
62780,17,884
62785,17,884
62790,17,885
62793,17,885
62794,17,885
62795,17,885
62796,17,885
62797,17,885
62800,17,886
62802,17,886
62803,17,886
62804,17,886
62805,17,886
62806,17,886
62810,17,887
62813,17,887
62814,17,887
62815,17,887
62820,17,888
62823,17,888
62824,17,888
62825,17,888
62826,17,888
62827,17,888
62828,17,888
62830,17,889
62832,17,889
62833,17,889
62834,17,889
62835,17,889
62840,17,890
62843,17,890
62844,17,890
62845,17,890
62846,17,890
62847,17,890
62850,17,891
62853,17,891
62854,17,891
62855,17,891
62856,17,891
62857,17,891
62860,17,891
62863,17,891
62864,17,891
62865,17,891
62866,17,891
62867,17,891
62870,17,892
62873,17,892
62880,17,892
62885,17,892
62887,17,892
62890,17,893
62893,17,893
62895,17,893
62896,17,893
62897,17,893
62900,17,894
62905,17,894
62906,17,894
62907,17,894
62908,17,894
62909,17,894
62910,17,894
62912,17,894
62914,17,894
62915,17,894
62916,17,894
62917,17,894
62920,17,895
62923,17,895
62924,17,895
62925,17,895
62926,17,895
62927,17,895
62930,17,896
62933,17,896
62934,17,896
62936,17,896
62937,17,896
62940,17,896
62943,17,896
62950,17,897
62952,17,897
62953,17,897
62954,17,897
62955,17,897
62956,17,897
62957,17,897
62962,17,897
62963,17,897
62965,17,897
62966,17,897
62970,17,898
62972,17,898
62974,17,898
62975,17,898
62976,17,898
62977,17,898
62978,17,898
62980,17,899
62982,17,899
62983,17,899
62984,17,899
62985,17,899
62986,17,899
62987,17,899
62988,17,899
62990,17,899
62993,17,899
62994,17,899
62995,17,899
62996,17,899
63000,18,900
63010,18,900
63018,18,900
63019,18,900
63020,18,900
63021,18,900
63022,18,900
63023,18,900
63030,18,900
63035,18,900
63037,18,900
63038,18,900
63039,18,900
63040,18,900
63050,18,900
63058,18,900
63059,18,900
63060,18,900
63061,18,900
63062,18,900
63066,18,900
63067,18,900
63068,18,900
63069,18,900
63070,18,900
63080,18,900
63081,18,900
63082,18,900
63083,18,900
63084,18,900
63088,18,900
63089,18,900
63100,18,900
63109,18,900
63110,18,900
63114,18,900
63115,18,900
63116,18,900
63117,18,900
63119,18,900
63120,18,900
63128,18,900
63129,18,900
63130,18,900
63135,18,900
63136,18,900
63137,18,900
63138,18,900
63139,18,900
63150,18,900
63155,18,900
63156,18,900
63157,18,900
63158,18,900
63159,18,900
63160,18,900
63163,18,900
63164,18,900
63165,18,900
63166,18,900
63167,18,900
63168,18,900
63169,18,900
63170,18,900
63172,18,900
63173,18,900
63174,18,900
63175,18,900
63176,18,900
63177,18,900
63178,18,900
63179,18,900
63180,18,900
63183,18,900
63184,18,900
63185,18,900
63186,18,900
63190,18,900
63193,18,900
63194,18,900
63195,18,900
63196,18,900
63197,18,900
63200,18,638
63202,18,638
63203,18,638
63205,18,638
63207,18,638
63225,18,638
63227,18,638
63300,18,901
63310,18,901
63311,18,901
63312,18,901
63313,18,901
63320,18,901
63321,18,901
63330,18,901
63340,18,901
63341,18,901
63350,18,901
63351,18,901
63352,18,901
63360,18,901
63380,18,901
63383,18,901
63384,18,901
63385,18,901
63386,18,901
63400,18,902
63403,18,902
63404,18,902
63405,18,902
63406,18,902
63407,18,902
63408,18,902
63409,18,902
63410,18,902
63412,18,902
63413,18,902
63414,18,902
63415,18,902
63416,18,902
63420,18,902
63421,18,902
63423,18,902
63424,18,902
63425,18,902
63426,18,902
63427,18,902
63429,18,902
63430,18,902
63434,18,902
63435,18,902
63436,18,902
63437,18,902
63438,18,902
63440,18,903
63443,18,903
63444,18,903
63445,18,903
63446,18,903
63447,18,903
63449,18,903
63450,18,903
63453,18,903
63454,18,903
63455,18,903
63456,18,903
63457,18,903
63458,18,903
63459,18,903
63460,18,903
63463,18,903
63464,18,903
63466,18,903
63470,18,903
63480,18,904
63484,18,904
63485,18,904
63486,18,904
63487,18,904
63489,18,904
63494,18,904
63495,18,904
63496,18,904
63497,18,904
63498,18,904
63499,18,904
63500,18,900
63501,18,900
63502,18,900
63503,18,900
63504,18,900
63505,18,900
63506,18,900
63507,18,900
63508,18,900
63509,18,900
63510,18,900
63511,18,900
63512,18,900
63513,18,900
63514,18,900
63515,18,900
63517,18,900
63519,18,900
63522,18,900
63523,18,900
63524,18,900
63526,18,900
63527,18,900
63528,18,900
63529,18,900
63530,18,905
63533,18,905
63534,18,905
63535,18,905
63536,18,905
63537,18,905
63538,18,905
63539,18,905
63540,18,905
63543,18,905
63544,18,905
63545,18,905
63546,18,905
63547,18,905
63548,18,905
63549,18,905
63550,18,901
63552,18,901
63553,18,901
63554,18,901
63555,18,901
63556,18,901
63557,18,901
63558,18,901
63559,18,901
63560,18,901
63561,18,901
63562,18,901
63563,18,901
63564,18,901
63565,18,901
63567,18,901
63568,18,901
63570,18,901
63573,18,901
63575,18,901
63576,18,901
63577,18,901
63578,18,901
63579,18,901
63580,18,906
63582,18,906
63583,18,906
63584,18,906
63586,18,906
63587,18,906
63590,18,906
63593,18,906
63594,18,906
63595,18,906
63596,18,906
63597,18,906
63600,18,907
63603,18,907
63604,18,907
63605,18,907
63606,18,907
63607,18,907
63610,18,907
63613,18,907
63614,18,907
63615,18,907
63616,18,907
63617,18,907
63618,18,907
63619,18,907
63620,18,907
63622,18,907
63623,18,907
63625,18,907
63626,18,907
63627,18,907
63628,18,907
63630,18,908
63633,18,908
63634,18,908
63635,18,908
63636,18,908
63637,18,908
63638,18,908
63640,18,908
63643,18,908
63644,18,908
63645,18,908
63646,18,908
63648,18,908
63650,18,908
63652,18,908
63655,18,908
63656,18,908
63657,18,908
63658,18,908
63660,18,638
63670,18,638
63700,18,909
63702,18,909
63703,18,909
63704,18,909
63705,18,909
63706,18,909
63707,18,909
63708,18,909
63709,18,909
63710,18,909
63713,18,909
63714,18,909
63715,18,909
63717,18,909
63719,18,909
63720,18,909
63722,18,909
63723,18,909
63724,18,909
63726,18,910
63728,18,910
63729,18,910
63730,18,910
63732,18,910
63734,18,910
63735,18,910
63736,18,910
63737,18,910
63738,18,910
63739,18,910
63740,18,911
63742,18,911
63743,18,911
63744,18,911
63745,18,911
63750,18,911
63751,18,911
63753,18,911
63754,18,911
63755,18,911
63756,18,911
63757,18,911
63758,18,911
63760,18,911
63762,18,911
63763,18,911
63764,18,911
63765,18,911
63766,18,911
63770,18,911
63771,18,911
63772,18,911
63773,18,911
63774,18,911
63775,18,911
63776,18,911
63777,18,911
63779,18,911
63780,18,912
63782,18,912
63783,18,912
63784,18,912
63785,18,912
63786,18,912
63787,18,912
63788,18,912
63790,18,912
63792,18,912
63793,18,912
63794,18,912
63795,18,912
63797,18,912
63799,18,912
63800,18,913
63804,18,913
63809,18,913
63810,18,913
63820,18,913
63830,18,643
63833,18,643
63834,18,643
63835,18,643
63836,18,643
63837,18,643
63840,18,643
63843,18,643
63844,18,643
63845,18,643
63850,18,643
63853,18,643
63854,18,643
63856,18,643
63865,18,643
63866,18,643
63867,18,643
63870,18,643
63874,18,643
63880,18,914
63883,18,914
63885,18,914
63886,18,914
63887,18,914
63890,18,914
63893,18,914
63894,18,914
63895,18,914
63897,18,914
63899,18,914
63900,18,915
63904,18,915
63905,18,915
63910,18,915
63911,18,915
63913,18,915
63914,18,915
63915,18,915
63920,18,915
63923,18,915
63925,18,915
63927,18,915
63928,18,915
63930,18,915
63935,18,915
63938,18,915
63940,18,916
63944,18,916
63945,18,916
63946,18,916
63947,18,916
63950,18,916
63953,18,916
63954,18,916
63955,18,916
63956,18,916
63957,18,916
63958,18,916
63959,18,916
63960,18,917
63963,18,917
63967,18,917
63968,18,917
63969,18,917
63970,18,917
63973,18,917
63974,18,917
63975,18,917
63980,18,917
63985,18,917
63990,18,917
63996,18,917
64000,19,918
64010,19,918
64018,19,918
64019,19,918
64020,19,918
64030,19,918
64040,19,918
64049,19,918
64050,19,918
64060,19,918
64070,19,918
64100,19,918
64102,19,918
64103,19,918
64104,19,918
64105,19,918
64106,19,918
64107,19,918
64108,19,918
64109,19,918
64110,19,918
64116,19,918
64117,19,918
64118,19,918
64119,19,918
64120,19,918
64130,19,918
64140,19,918
64145,19,918
64148,19,918
64150,19,918
64157,19,918
64158,19,918
64159,19,918
64160,19,918
64165,19,918
64167,19,918
64168,19,918
64170,19,918
64178,19,918
64180,19,918
64186,19,918
64190,19,918
64200,19,918
64204,19,918
64205,19,918
64206,19,918
64209,19,918
64210,19,918
64215,19,918
64217,19,918
64218,19,918
64219,19,918
64220,19,918
64225,19,918
64226,19,918
64227,19,918
64228,19,918
64229,19,918
64230,19,918
64233,19,918
64234,19,918
64235,19,918
64236,19,918
64237,19,918
64238,19,918
64240,19,918
64244,19,918
64245,19,918
64246,19,918
64247,19,918
64248,19,918
64249,19,918
64250,19,918
64258,19,918
64259,19,918
64260,19,918
64264,19,918
64265,19,918
64266,19,918
64268,19,918
64269,19,918
64270,19,918
64280,19,918
64290,19,918
64299,19,918
64300,19,918
64310,19,918
64320,19,918
64330,19,918
64339,19,918
64340,19,918
64344,19,918
64345,19,918
64346,19,918
64347,19,918
64348,19,918
64349,19,918
64350,19,918
64360,19,918
64365,19,918
64366,19,918
64367,19,918
64368,19,918
64369,19,918
64370,19,918
64380,19,918
64390,19,918
64400,19,918
64410,19,918
64420,19,918
64430,19,918
64440,19,918
64450,19,918
64460,19,918
64470,19,918
64480,19,918
64488,19,918
64489,19,918
64490,19,918
64500,19,918
64508,19,918
64510,19,918
64517,19,918
64520,19,918
64530,19,918
64536,19,918
64540,19,918
64549,19,918
64550,19,918
64560,19,918
64568,19,918
64570,19,918
64580,19,918
64590,19,918
64600,19,918
64610,19,918
64619,19,918
64620,19,918
64623,19,918
64630,19,918
64632,19,918
64633,19,918
64634,19,918
64635,19,918
64636,19,918
64637,19,918
64638,19,918
64639,19,918
64640,19,918
64649,19,918
64650,19,918
64659,19,918
64660,19,918
64700,19,918
64710,19,918
64715,19,918
64718,19,918
64720,19,918
64730,19,918
64740,19,918
64750,19,918
64753,19,918
64754,19,918
64760,19,918
64764,19,918
64765,19,918
64769,19,918
64770,19,918
64780,19,918
64783,19,918
64788,19,918
64790,19,918
64798,19,918
64800,19,918
64810,19,918
64820,19,918
64830,19,918
64834,19,918
64836,19,918
64840,19,918
64845,19,918
64850,19,918
64858,19,918
64859,19,918
64860,19,918
64865,19,918
64878,19,918
64880,19,918
64890,19,918
64898,19,918
64900,19,918
64909,19,918
64910,19,918
64920,19,918
64925,19,918
64926,19,918
64930,19,918
64940,19,918
64949,19,918
64950,19,918
64960,19,918
64968,19,918
64970,19,918
64978,19,918
64979,19,918
64980,19,918
64983,19,918
64984,19,918
64985,19,918
64986,19,918
64987,19,918
64988,19,918
64989,19,918
64990,19,918
64996,19,918
64997,19,918
65000,19,919
65001,19,919
65004,19,919
65010,19,919
65030,19,919
65032,19,919
65033,19,919
65034,19,919
65036,19,919
65040,19,919
65042,19,919
65057,19,919
65059,19,919
65070,19,920
65076,19,920
65087,19,920
65088,19,920
65090,19,920
65092,19,920
65100,19,921
65110,19,921
65115,19,921
65116,19,921
65118,19,921
65140,19,921
65150,19,922
65200,19,923
65210,19,923
65220,19,923
65230,19,923
65234,19,923
65240,19,923
65243,19,923
65244,19,923
65249,19,923
65250,19,923
65255,19,923
65256,19,923
65257,19,923
65260,19,923
65270,19,923
65272,19,923
65276,19,923
65280,19,923
65288,19,923
65289,19,923
65290,19,923
65299,19,923
65300,19,923
65302,19,923
65336,19,923
65340,19,923
65347,19,923
65348,19,923
65350,19,924
65357,19,924
65390,19,924
65395,19,924
65400,19,925
65410,19,925
65415,19,925
65419,19,925
65420,19,925
65429,19,925
65430,19,925
65436,19,925
65440,19,925
65449,19,925
65450,19,926
65460,19,926
65467,19,926
65468,19,926
65476,19,926
65477,19,926
65500,19,927
65503,19,927
65510,19,927
65513,19,927
65514,19,927
65515,19,927
65516,19,927
65517,19,927
65520,19,927
65523,19,927
65524,19,927
65525,19,927
65526,19,927
65527,19,927
65528,19,927
65530,19,927
65533,19,927
65534,19,927
65535,19,927
65536,19,927
65537,19,927
65543,19,927
65544,19,927
65545,19,927
65546,19,927
65547,19,927
65548,19,927
65550,19,928
65554,19,928
65555,19,928
65556,19,928
65558,19,928
65559,19,928
65560,19,928
65562,19,928
65563,19,928
65564,19,928
65565,19,928
65567,19,928
65573,19,928
65580,19,928
65583,19,928
65600,19,76
65650,19,59
65653,19,59
65654,19,59
65700,19,929
65706,19,929
65719,19,929
65750,19,930
65760,19,930
65766,19,930
65776,19,930
65780,19,930
65783,19,930
65796,19,930
65800,19,931
65803,19,931
65804,19,931
65805,19,931
65806,19,931
65807,19,931
65808,19,931
65810,19,931
65813,19,931
65814,19,931
65815,19,931
65819,19,931
65826,19,931
65830,19,931
65833,19,931
65834,19,931
65835,19,931
65836,19,931
65838,19,931
65850,19,932
65880,19,932
65900,19,933
65920,19,933
65936,19,933
65940,19,933
65950,19,719
65957,19,719
65958,19,719
66000,19,934
66003,19,934
66004,19,934
66005,19,934
66006,19,934
66007,19,934
66008,19,934
66009,19,934
66012,19,934
66013,19,934
66014,19,934
66017,19,934
66018,19,934
66020,19,934
66023,19,934
66024,19,934
66026,19,934
66027,19,934
66035,19,934
66036,19,934
66037,19,934
66040,19,934
66042,19,934
66043,19,934
66045,19,934
66046,19,934
66048,19,934
66050,19,935
66051,19,935
66052,19,935
66053,19,935
66054,19,935
66055,19,935
66056,19,935
66057,19,935
66058,19,935
66059,19,935
66061,19,935
66062,19,935
66063,19,935
66064,19,935
66065,19,935
66068,19,935
66070,19,935
66072,19,935
66073,19,935
66074,19,935
66075,19,935
66080,19,935
66083,19,935
66084,19,935
66085,19,935
66100,19,336
66110,19,336
66114,19,336
66115,19,336
66116,19,336
66117,19,336
66118,19,336
66119,19,336
66120,19,336
66129,19,336
66139,19,336
66140,19,336
66145,19,336
66147,19,336
66149,19,336
66150,19,336
66160,19,336
66165,19,336
66166,19,336
66167,19,336
66168,19,336
66169,19,336
66170,19,336
66179,19,336
66180,19,336
66187,19,336
66188,19,336
66189,19,336
66190,19,336
66195,19,336
66196,19,336
66197,19,336
66198,19,336
66199,19,336
66200,19,936
66210,19,936
66214,19,936
66215,19,936
66216,19,936
66217,19,936
66218,19,936
66219,19,936
66220,19,936
66224,19,936
66225,19,936
66226,19,936
66227,19,936
66228,19,936
66230,19,936
66233,19,936
66234,19,936
66235,19,936
66236,19,936
66237,19,936
66238,19,936
66239,19,936
66240,19,936
66244,19,936
66245,19,936
66246,19,936
66247,19,936
66249,19,936
66250,19,936
66254,19,936
66256,19,936
66257,19,936
66259,19,936
66260,19,936
66263,19,936
66265,19,936
66266,19,936
66267,19,936
66268,19,936
66270,19,936
66273,19,936
66274,19,936
66275,19,936
66276,19,936
66277,19,936
66278,19,936
66279,19,936
66280,19,936
66284,19,936
66285,19,936
66286,19,936
66287,19,936
66290,19,936
66295,19,936
66296,19,936
66297,19,936
66350,19,336
66353,19,336
66354,19,336
66356,19,336
66357,19,336
66358,19,336
66359,19,336
66360,19,336
66362,19,336
66363,19,336
66364,19,336
66365,19,336
66366,19,336
66367,19,336
66368,19,336
66369,19,336
66370,19,336
66373,19,336
66374,19,336
66375,19,336
66376,19,336
66377,19,336
66378,19,336
66380,19,336
66384,19,336
66390,19,336
66400,19,937
66410,19,937
66413,19,937
66414,19,937
66415,19,937
66417,19,937
66418,19,937
66420,19,937
66422,19,937
66423,19,937
66424,19,937
66425,19,937
66427,19,937
66428,19,937
66430,19,937
66434,19,937
66435,19,937
66436,19,937
66437,19,937
66438,19,937
66440,19,937
66444,19,937
66445,19,937
66446,19,937
66447,19,937
66448,19,937
66449,19,937
66450,19,937
66455,19,937
66456,19,937
66457,19,937
66458,19,937
66459,19,937
66460,19,937
66463,19,937
66464,19,937
66465,19,937
66466,19,937
66468,19,937
66469,19,937
66470,19,937
66473,19,937
66475,19,937
66476,19,937
66477,19,937
66478,19,937
66479,19,937
66480,19,937
66482,19,937
66484,19,937
66485,19,937
66486,19,937
66488,19,937
66489,19,937
66490,19,937
66494,19,937
66495,19,937
66496,19,937
66499,19,937
66550,19,938
66553,19,938
66556,19,938
66563,19,938
66580,19,938
66583,19,938
66600,19,939
66603,19,939
66604,19,939
66605,19,939
66606,19,939
